forest,latitude,longitude
1,57.821,89.0
1,67.357,112.75
1,66.857,173.0
1,53.429,96.05
1,57.071,134.75
1,52.429,125.8
1,62.214,141.8
1,52.679,131.3
1,67.357,142.5
1,57.321,122.5
1,47.036,119.25
1,57.321,160.75
1,62.464,123.55
1,67.107,64.75
1,53.429,116.55
1,61.964,131.05
1,36.25,53.25
1,61.714,60.55
1,38.25,140.25
1,57.571,83.0
1,36.75,102.5
1,51.679,87.55
1,42.643,45.55
1,61.964,163.05
1,46.286,26.5
1,62.464,126.3
1,57.321,83.75
1,62.714,24.3
1,53.179,117.8
1,51.679,130.05
1,67.357,151.0
1,42.143,44.55
1,62.464,83.05
1,57.821,102.75
1,38.0,127.0
1,67.607,88.5
1,61.714,66.55
1,67.357,18.75
1,56.821,46.25
1,67.607,17.25
1,51.679,132.3
1,61.964,15.55
1,41.393,76.8
1,43.143,132.05
1,41.143,28.05
1,62.464,62.3
1,36.5,52.25
1,36.5,109.75
1,57.571,35.25
1,52.679,132.05
1,53.179,120.55
1,62.214,133.05
1,52.929,126.55
1,67.357,128.0
1,62.464,52.3
1,67.357,137.5
1,52.679,57.8
1,67.357,66.0
1,37.75,127.75
1,41.143,29.55
1,57.321,35.5
1,67.107,115.75
1,67.357,158.5
1,67.357,91.5
1,62.214,53.3
1,52.179,27.55
1,66.857,35.25
1,57.321,59.0
1,52.179,129.3
1,47.536,136.5
1,66.857,85.25
1,37.5,138.75
1,56.571,109.25
1,53.179,125.05
1,57.321,102.75
1,66.857,58.75
1,38.0,138.5
1,62.714,29.8
1,37.75,139.75
1,42.893,129.3
1,61.714,134.05
1,53.429,97.05
1,52.929,139.3
1,57.321,43.5
1,41.393,32.8
1,62.464,31.55
1,52.679,133.05
1,61.964,135.3
1,57.321,89.0
1,44.643,38.05
1,57.321,115.25
1,43.643,133.8
1,41.143,34.05
1,37.5,99.0
1,61.964,34.55
1,61.964,89.05
1,43.143,144.8
1,61.964,137.55
1,51.679,86.3
1,52.429,111.8
1,57.321,126.75
1,62.464,105.3
1,52.179,80.8
1,47.036,133.25
1,53.179,142.55
1,43.143,42.3
1,62.214,39.3
1,66.857,124.25
1,53.179,137.3
1,43.143,131.55
1,67.107,22.75
1,67.357,151.25
1,57.821,78.5
1,57.321,107.75
1,67.607,75.25
1,41.143,37.05
1,57.571,101.0
1,41.143,44.05
1,52.179,139.05
1,67.107,38.75
1,61.964,95.55
1,56.821,94.25
1,52.179,99.05
1,66.857,133.0
1,44.893,23.55
1,56.571,80.75
1,57.571,27.25
1,45.143,131.05
1,62.214,17.05
1,51.929,134.8
1,57.571,52.75
1,66.857,52.25
1,41.393,121.05
1,42.393,117.3
1,61.714,23.8
1,57.571,89.75
1,57.071,84.5
1,67.107,120.25
1,56.571,87.25
1,66.857,100.0
1,67.357,30.75
1,62.214,40.05
1,46.786,137.75
1,53.179,109.3
1,51.429,122.55
1,37.25,128.0
1,37.25,101.5
1,47.536,108.75
1,46.786,128.75
1,52.429,91.55
1,56.821,82.5
1,66.857,46.5
1,51.679,124.05
1,47.286,136.75
1,38.0,125.5
1,47.536,105.25
1,52.679,133.8
1,41.643,22.55
1,46.786,102.0
1,47.286,99.75
1,52.679,133.3
1,43.893,85.55
1,67.107,125.25
1,57.321,95.0
1,41.643,25.8
1,67.107,122.5
1,41.393,31.8
1,38.5,127.0
1,41.643,25.05
1,61.714,62.3
1,37.0,111.25
1,52.679,137.8
1,56.571,125.25
1,51.679,116.55
1,57.571,100.75
1,61.714,48.05
1,66.857,102.5
1,53.179,125.3
1,62.214,79.3
1,67.107,109.0
1,47.786,127.25
1,57.321,94.25
1,52.429,89.8
1,36.5,113.75
1,51.679,157.3
1,56.821,58.5
1,62.464,58.3
1,61.964,103.55
1,52.679,139.05
1,53.179,131.8
1,57.571,52.0
1,36.5,129.25
1,51.929,88.55
1,52.929,126.05
1,47.036,47.5
1,36.75,51.0
1,61.714,123.05
1,52.679,122.3
1,36.5,139.0
1,52.929,137.05
1,52.679,92.8
1,41.393,32.3
1,53.429,129.55
1,67.107,18.0
1,53.429,20.55
1,52.929,112.55
1,66.857,137.0
1,41.643,73.05
1,61.714,59.55
1,44.643,39.3
1,67.107,144.5
1,44.393,142.3
1,51.679,102.05
1,43.643,128.05
1,67.357,133.75
1,51.679,87.8
1,53.429,33.05
1,66.857,149.5
1,41.893,42.05
1,38.75,140.0
1,37.75,111.5
1,57.321,62.0
1,41.893,71.8
1,57.071,104.0
1,38.0,99.25
1,42.893,118.05
1,56.571,126.75
1,62.214,126.55
1,57.071,111.75
1,67.357,82.5
1,62.214,168.8
1,56.821,60.0
1,47.036,119.0
1,44.393,17.55
1,37.5,30.5
1,66.857,75.25
1,57.821,100.25
1,41.643,72.3
1,67.107,159.5
1,61.714,33.05
1,56.571,104.75
1,42.643,129.55
1,43.143,20.3
1,43.893,131.3
1,57.571,126.0
1,67.607,68.25
1,62.464,102.55
1,43.393,41.3
1,67.107,67.75
1,61.964,92.55
1,67.357,101.75
1,52.429,136.3
1,57.821,88.5
1,52.929,87.3
1,47.286,152.5
1,41.893,24.55
1,42.893,19.55
1,67.107,149.5
1,47.286,24.5
1,43.393,131.05
1,57.571,94.5
1,66.857,173.25
1,36.5,117.5
1,66.857,75.0
1,61.964,104.05
1,44.143,142.05
1,57.571,88.0
1,37.0,128.0
1,66.857,157.25
1,57.571,107.25
1,66.857,31.25
1,36.25,127.25
1,66.857,69.5
1,44.893,16.55
1,53.429,18.05
1,62.464,169.8
1,41.143,128.3
1,67.357,138.75
1,57.571,123.0
1,62.464,93.3
1,66.857,142.75
1,57.321,138.5
1,44.643,39.8
1,57.071,126.25
1,43.643,134.05
1,67.607,79.25
1,52.679,90.8
1,67.607,26.25
1,51.929,121.55
1,61.714,147.55
1,52.179,87.3
1,67.357,74.75
1,47.786,106.0
1,61.964,97.55
1,43.143,41.8
1,62.464,117.3
1,57.571,73.75
1,57.321,86.5
1,41.893,23.8
1,41.393,33.05
1,43.393,134.05
1,51.929,57.55
1,61.714,34.3
1,38.75,127.25
1,38.5,111.5
1,67.357,22.75
1,52.679,114.55
1,67.107,133.75
1,61.714,136.55
1,47.786,119.75
1,41.393,126.55
1,41.643,43.3
1,41.143,126.8
1,62.464,97.8
1,66.857,167.0
1,51.429,136.05
1,67.107,128.5
1,57.821,60.75
1,51.679,106.8
1,61.714,105.3
1,52.679,126.05
1,53.679,21.3
1,51.929,28.55
1,53.429,33.3
1,56.571,47.75
1,44.893,80.05
1,42.393,72.8
1,41.643,76.05
1,41.893,73.55
1,62.464,95.8
1,41.893,42.55
1,52.929,121.3
1,53.429,138.55
1,67.607,23.25
1,51.929,115.3
1,56.821,100.25
1,62.214,147.55
1,62.214,103.05
1,66.857,170.25
1,57.321,78.25
1,41.643,24.8
1,67.107,177.25
1,57.321,51.5
1,57.321,75.75
1,41.643,48.05
1,61.964,94.8
1,66.857,17.75
1,37.75,43.75
1,67.357,91.75
1,41.643,125.05
1,41.393,23.55
1,61.964,87.55
1,53.179,94.05
1,52.679,140.05
1,41.643,117.05
1,57.821,32.5
1,67.607,26.0
1,66.857,39.25
1,42.143,22.3
1,52.679,126.3
1,56.571,81.75
1,62.464,64.8
1,61.714,126.05
1,56.571,92.5
1,52.179,119.8
1,36.5,111.25
1,44.393,132.05
1,67.357,113.25
1,38.0,27.25
1,61.964,66.3
1,51.929,47.05
1,61.714,49.55
1,61.964,172.05
1,41.393,125.8
1,46.786,121.25
1,41.893,127.8
1,67.107,76.75
1,45.393,26.3
1,52.179,121.05
1,61.964,95.8
1,62.464,152.8
1,43.643,143.8
1,62.464,127.05
1,41.893,34.8
1,41.893,120.05
1,67.357,149.0
1,67.357,179.0
1,51.679,84.55
1,56.821,52.75
1,41.893,16.05
1,62.464,31.3
1,57.321,73.75
1,67.107,167.5
1,67.607,29.5
1,43.643,89.55
1,61.964,84.3
1,41.143,48.05
1,61.714,131.55
1,42.393,42.05
1,61.714,79.05
1,57.821,84.25
1,67.357,56.75
1,67.107,52.25
1,47.036,26.25
1,67.357,125.25
1,38.0,128.5
1,66.857,174.75
1,66.857,132.5
1,66.857,154.0
1,38.0,28.25
1,67.107,41.0
1,43.143,131.05
1,38.5,113.25
1,67.107,159.25
1,61.714,156.3
1,62.214,44.05
1,67.107,169.0
1,67.607,33.5
1,57.321,64.25
1,37.5,128.25
1,67.107,65.25
1,61.964,91.3
1,52.679,136.8
1,52.679,87.55
1,52.679,20.55
1,61.714,61.55
1,41.893,33.8
1,62.214,135.55
1,53.429,105.8
1,52.179,106.55
1,53.179,101.3
1,62.214,107.3
1,67.107,154.5
1,56.821,100.75
1,57.821,86.25
1,44.893,134.55
1,42.893,130.8
1,62.464,143.8
1,47.036,84.5
1,57.321,119.25
1,61.714,56.55
1,56.571,108.75
1,41.393,24.55
1,56.821,21.25
1,41.643,123.8
1,57.321,96.75
1,67.107,118.0
1,67.607,83.0
1,67.357,33.25
1,37.5,36.0
1,62.464,173.05
1,46.536,143.5
1,44.393,119.3
1,51.679,133.55
1,36.5,128.5
1,51.429,127.55
1,61.714,40.55
1,61.964,111.3
1,52.929,98.55
1,57.821,94.75
1,62.464,168.8
1,44.393,15.8
1,56.571,84.75
1,45.143,16.05
1,62.464,65.05
1,67.607,90.25
1,62.214,26.05
1,52.429,110.3
1,41.643,76.8
1,37.25,55.5
1,56.821,96.0
1,53.179,141.3
1,61.964,138.05
1,56.821,77.5
1,51.929,132.55
1,51.429,99.05
1,61.714,102.3
1,61.964,157.8
1,67.107,152.0
1,41.393,128.55
1,52.929,124.8
1,57.321,129.25
1,37.5,140.75
1,43.893,39.8
1,42.643,131.05
1,51.429,119.05
1,51.429,137.55
1,67.607,50.25
1,57.821,44.0
1,36.5,138.25
1,62.214,23.3
1,61.964,94.05
1,56.821,63.5
1,51.929,132.8
1,52.429,135.55
1,61.714,15.55
1,51.929,125.55
1,52.679,119.05
1,57.321,89.25
1,52.179,88.8
1,37.0,112.0
1,67.107,50.5
1,52.179,135.05
1,46.786,135.25
1,47.786,139.0
1,62.214,43.8
1,67.107,40.0
1,66.857,130.5
1,42.643,142.8
1,67.107,62.0
1,53.179,126.05
1,67.107,37.25
1,52.179,102.8
1,61.714,156.8
1,61.714,123.55
1,66.857,177.75
1,62.214,92.55
1,62.214,133.55
1,62.464,146.55
1,62.214,172.8
1,61.964,152.05
1,45.143,82.05
1,56.821,55.0
1,67.357,132.25
1,57.821,74.5
1,42.143,21.55
1,67.357,41.0
1,37.25,22.25
1,66.857,150.75
1,67.357,114.75
1,57.571,94.75
1,67.107,135.0
1,52.179,107.05
1,45.393,24.55
1,41.393,32.55
1,43.393,19.3
1,62.214,149.05
1,38.75,70.0
1,41.643,118.05
1,52.179,137.05
1,47.286,134.5
1,51.429,30.8
1,51.429,128.05
1,56.821,83.5
1,51.429,21.55
1,66.857,97.25
1,66.857,152.75
1,52.179,88.55
1,51.429,156.8
1,61.714,17.3
1,52.679,137.3
1,51.929,97.55
1,66.857,152.0
1,62.464,50.55
1,38.25,141.5
1,61.964,37.55
1,57.321,23.0
1,51.429,114.55
1,43.893,132.55
1,57.321,127.25
1,67.357,178.0
1,41.643,140.05
1,61.714,118.3
1,57.571,32.5
1,44.393,80.55
1,37.25,121.0
1,61.714,59.05
1,56.821,56.25
1,41.393,24.3
1,56.571,45.75
1,53.429,138.8
1,61.714,68.8
1,66.857,68.0
1,57.571,105.5
1,62.464,159.05
1,62.464,108.8
1,52.429,114.8
1,52.429,119.05
1,62.464,144.05
1,67.607,15.5
1,42.393,82.8
1,62.214,132.55
1,56.571,108.25
1,67.357,165.0
1,52.679,26.3
1,62.714,15.8
1,51.929,90.3
1,45.143,120.8
1,57.321,104.0
1,41.143,120.8
1,41.393,33.3
1,52.679,125.55
1,53.179,129.55
1,52.179,56.55
1,61.714,104.8
1,67.107,38.25
1,53.429,122.55
1,38.5,126.0
1,52.679,26.55
1,67.107,137.0
1,53.179,89.3
1,66.857,110.25
1,57.071,159.5
1,51.929,107.3
1,66.857,47.0
1,62.214,123.3
1,53.179,138.05
1,41.393,73.05
1,62.464,43.05
1,61.964,68.05
1,61.714,57.8
1,66.857,131.0
1,47.536,24.0
1,57.321,124.25
1,62.464,97.05
1,53.179,110.8
1,53.179,139.55
1,61.714,88.05
1,61.964,158.55
1,43.143,78.05
1,67.107,37.75
1,67.357,56.5
1,57.571,86.75
1,52.679,88.05
1,61.964,149.05
1,52.679,41.8
1,52.929,142.05
1,67.107,101.0
1,61.964,39.3
1,43.393,134.8
1,66.857,18.25
1,67.107,75.25
1,51.679,98.55
1,53.679,56.8
1,51.429,142.8
1,57.321,26.0
1,61.964,131.3
1,62.464,104.55
1,52.179,131.8
1,41.143,34.3
1,43.143,76.55
1,52.679,139.3
1,36.5,137.25
1,66.857,177.0
1,53.429,35.55
1,61.964,38.8
1,61.714,128.55
1,52.929,41.55
1,56.571,162.5
1,42.393,125.05
1,67.107,123.5
1,51.429,133.3
1,67.357,172.5
1,51.929,98.3
1,41.143,22.3
1,67.607,79.5
1,57.571,101.5
1,52.429,27.55
1,67.107,101.75
1,41.893,74.05
1,66.857,40.0
1,51.679,121.05
1,57.321,105.25
1,57.821,100.0
1,61.714,68.55
1,53.179,93.05
1,56.571,80.5
1,37.0,138.5
1,51.929,138.55
1,61.964,40.55
1,52.429,95.05
1,44.893,29.3
1,56.571,125.5
1,57.321,96.25
1,67.107,90.75
1,67.607,25.75
1,43.393,20.8
1,67.107,159.0
1,57.071,159.25
1,67.357,18.5
1,67.357,102.5
1,51.929,81.05
1,56.821,86.25
1,66.857,154.25
1,42.643,143.05
1,62.214,31.8
1,61.964,36.8
1,42.393,41.55
1,57.821,71.25
1,51.929,114.55
1,67.107,148.5
1,53.429,117.8
1,62.464,37.3
1,41.643,71.8
1,67.107,45.5
1,62.464,151.05
1,61.964,154.05
1,67.607,76.25
1,52.929,88.3
1,57.321,133.25
1,36.0,138.25
1,46.786,26.25
1,38.25,111.25
1,43.143,130.55
1,41.393,32.55
1,37.75,112.0
1,61.964,34.05
1,57.321,158.0
1,66.857,31.5
1,57.571,91.75
1,62.464,50.3
1,52.679,101.55
1,66.857,156.0
1,61.714,25.3
1,38.75,69.5
1,53.179,136.3
1,62.464,162.8
1,67.107,174.0
1,52.929,130.05
1,41.143,125.05
1,61.714,36.3
1,56.821,35.0
1,44.143,134.55
1,51.429,103.8
1,44.143,132.3
1,53.179,126.55
1,52.179,142.8
1,47.036,128.5
1,51.679,124.3
1,56.571,92.75
1,52.679,110.3
1,61.714,52.55
1,57.071,123.5
1,51.429,108.3
1,62.214,139.8
1,67.107,44.5
1,45.143,81.3
1,61.714,110.55
1,57.321,134.75
1,62.214,121.05
1,47.786,101.5
1,44.643,129.3
1,61.964,16.3
1,57.821,16.5
1,52.179,94.05
1,57.821,58.5
1,57.571,51.25
1,53.679,31.3
1,36.75,136.75
1,52.679,136.3
1,52.679,129.05
1,62.464,104.05
1,42.893,117.3
1,62.214,45.05
1,67.607,49.5
1,42.393,78.3
1,47.036,85.75
1,57.321,62.25
1,62.464,144.55
1,57.321,120.0
1,36.25,133.25
1,47.786,92.25
1,51.679,30.3
1,52.679,101.3
1,52.929,46.3
1,42.893,126.8
1,62.214,164.3
1,41.143,125.05
1,56.571,89.75
1,53.429,99.55
1,52.929,88.8
1,62.464,122.3
1,67.107,47.5
1,37.25,31.0
1,62.214,142.8
1,51.429,102.8
1,62.464,35.8
1,67.107,87.75
1,44.893,25.3
1,36.25,108.75
1,53.679,44.05
1,51.429,108.8
1,67.607,74.75
1,51.929,137.55
1,43.393,58.55
1,56.571,87.75
1,51.679,100.8
1,67.107,141.75
1,62.214,159.8
1,61.714,119.05
1,67.107,155.5
1,52.679,16.05
1,41.143,32.3
1,56.571,21.0
1,61.714,106.8
1,42.393,45.8
1,52.429,135.05
1,67.357,166.75
1,52.679,157.05
1,42.393,43.55
1,67.107,60.75
1,66.857,81.0
1,43.893,40.05
1,43.643,40.05
1,52.679,129.55
1,67.607,51.25
1,62.464,175.3
1,66.857,153.0
1,38.5,99.5
1,61.964,153.3
1,67.357,47.75
1,47.536,138.25
1,52.929,90.55
1,41.393,118.05
1,43.143,21.3
1,57.571,131.5
1,67.357,37.75
1,67.357,126.5
1,41.143,107.55
1,56.571,133.25
1,46.536,127.75
1,52.179,108.05
1,51.429,105.8
1,43.893,83.05
1,47.786,130.75
1,42.393,19.05
1,53.429,67.8
1,67.607,88.25
1,41.143,120.3
1,42.893,26.05
1,41.143,124.55
1,47.786,100.5
1,52.429,95.3
1,56.821,16.75
1,56.821,38.75
1,67.357,76.5
1,62.214,94.3
1,51.679,100.05
1,57.321,36.25
1,41.393,141.05
1,61.964,98.8
1,62.464,160.55
1,44.393,17.8
1,41.143,140.8
1,53.179,137.8
1,67.357,15.5
1,42.643,75.8
1,66.857,136.5
1,41.643,73.8
1,57.821,80.25
1,42.893,43.3
1,56.821,100.5
1,61.964,134.8
1,53.179,117.3
1,44.893,15.05
1,57.571,44.25
1,53.179,108.8
1,57.571,88.25
1,62.464,168.55
1,41.893,47.55
1,51.929,124.55
1,67.107,35.25
1,66.857,144.5
1,61.714,133.05
1,43.143,129.55
1,57.571,68.0
1,51.679,157.55
1,62.214,101.05
1,37.25,44.25
1,61.964,147.3
1,67.357,48.25
1,41.143,124.8
1,36.75,129.25
1,52.929,104.8
1,51.429,103.3
1,52.929,140.3
1,61.964,66.05
1,41.893,127.55
1,38.75,141.0
1,61.964,166.05
1,42.143,44.3
1,61.964,39.55
1,51.929,124.3
1,51.929,102.8
1,47.036,120.0
1,46.536,15.0
1,51.429,23.55
1,66.857,79.25
1,41.143,129.55
1,57.821,24.5
1,61.714,85.55
1,61.964,165.3
1,37.75,140.25
1,62.464,58.05
1,52.429,137.8
1,62.464,66.8
1,44.643,134.55
1,61.964,58.8
1,52.179,157.8
1,42.893,129.8
1,37.75,112.25
1,51.429,42.05
1,52.679,101.05
1,61.964,127.3
1,66.857,160.5
1,51.429,132.55
1,57.821,67.5
1,52.929,120.3
1,44.143,128.05
1,52.679,96.3
1,44.143,17.55
1,38.25,140.75
1,52.679,108.55
1,66.857,120.0
1,47.286,110.75
1,43.643,89.3
1,67.607,31.75
1,62.464,45.05
1,41.893,124.3
1,57.321,81.25
1,62.464,113.55
1,56.571,88.0
1,41.393,22.3
1,67.357,24.0
1,44.893,78.8
1,53.179,119.05
1,42.143,142.8
1,53.179,105.55
1,56.571,95.0
1,57.321,108.25
1,61.964,129.3
1,57.571,127.75
1,56.571,95.5
1,67.107,17.25
1,67.357,19.75
1,43.643,129.55
1,67.357,124.75
1,61.714,43.05
1,41.143,117.3
1,46.786,142.0
1,51.679,99.55
1,67.107,129.5
1,61.714,51.05
1,41.393,123.55
1,62.214,111.05
1,67.357,175.25
1,67.107,145.5
1,36.75,128.75
1,51.679,111.55
1,36.5,112.0
1,41.393,23.05
1,52.929,140.05
1,62.214,42.05
1,36.0,108.5
1,67.107,41.25
1,52.929,105.8
1,57.571,79.75
1,57.071,97.0
1,56.571,132.25
1,62.464,85.55
1,52.179,134.3
1,67.357,59.0
1,62.714,33.05
1,61.714,51.3
1,61.964,110.3
1,42.393,24.05
1,47.536,101.25
1,56.821,54.0
1,67.107,108.5
1,51.429,15.8
1,62.464,112.55
1,48.036,15.25
1,41.893,127.3
1,47.286,85.0
1,52.429,139.55
1,41.393,48.3
1,41.893,22.8
1,61.714,125.3
1,57.821,99.75
1,43.643,142.3
1,42.143,125.05
1,66.857,118.75
1,62.464,142.05
1,67.357,136.5
1,57.321,108.0
1,67.107,160.5
1,66.857,124.0
1,57.571,137.5
1,61.964,94.3
1,57.321,122.25
1,43.893,145.05
1,67.357,152.0
1,42.393,117.05
1,53.429,140.55
1,66.857,109.75
1,62.464,86.05
1,56.821,43.75
1,66.857,86.5
1,51.929,85.05
1,41.893,118.55
1,42.893,27.05
1,43.893,131.55
1,52.179,104.8
1,38.25,15.5
1,57.571,129.25
1,67.107,105.5
1,52.929,109.55
1,56.821,100.0
1,67.107,47.0
1,66.857,164.5
1,56.571,30.25
1,67.107,166.0
1,61.714,38.55
1,62.214,135.3
1,67.607,53.5
1,56.821,60.75
1,51.429,88.8
1,66.857,160.0
1,57.071,108.5
1,52.679,84.3
1,44.643,134.8
1,43.643,127.05
1,44.893,127.55
1,67.357,28.5
1,62.464,55.8
1,47.786,137.25
1,61.964,84.55
1,37.25,128.5
1,51.429,99.8
1,53.429,95.05
1,44.643,15.05
1,43.143,143.8
1,47.786,121.0
1,57.321,93.0
1,43.893,132.8
1,56.821,98.25
1,62.214,129.05
1,61.714,39.55
1,36.5,53.0
1,61.964,124.55
1,57.071,157.75
1,41.893,28.05
1,51.929,112.8
1,48.036,20.5
1,56.571,99.0
1,53.429,111.3
1,62.464,86.55
1,61.964,100.55
1,66.857,68.25
1,44.643,46.8
1,52.429,141.05
1,52.929,114.55
1,67.107,93.75
1,56.821,39.25
1,57.571,96.0
1,67.357,130.0
1,46.536,134.5
1,52.429,141.8
1,41.643,120.55
1,47.786,120.25
1,61.714,85.05
1,61.964,99.8
1,51.929,134.05
1,66.857,147.5
1,56.571,106.5
1,41.393,35.8
1,57.571,64.25
1,61.714,50.55
1,36.25,99.25
1,61.964,112.3
1,57.321,53.0
1,57.571,69.0
1,67.107,149.75
1,42.893,128.8
1,62.464,66.55
1,62.464,154.55
1,43.893,133.8
1,61.714,117.05
1,44.643,133.3
1,51.429,117.3
1,62.214,167.05
1,62.464,172.55
1,57.571,112.75
1,61.964,130.3
1,42.393,42.55
1,42.143,118.05
1,52.929,97.8
1,57.821,86.5
1,57.571,132.25
1,61.964,22.3
1,36.75,54.75
1,67.107,98.75
1,52.429,130.3
1,61.714,50.3
1,62.464,60.05
1,61.714,96.8
1,66.857,103.5
1,38.5,113.75
1,41.393,32.3
1,53.429,16.8
1,66.857,98.0
1,41.393,76.55
1,67.107,86.0
1,43.143,82.8
1,53.179,133.55
1,53.179,96.3
1,51.429,28.55
1,43.893,40.55
1,62.464,34.3
1,67.107,29.25
1,67.107,160.0
1,44.393,146.55
1,56.571,31.5
1,66.857,58.0
1,44.393,141.8
1,43.143,79.8
1,56.821,96.5
1,67.607,70.75
1,57.071,116.75
1,51.679,28.8
1,67.357,100.75
1,67.107,137.5
1,61.714,145.8
1,66.857,75.5
1,42.893,127.05
1,62.214,98.05
1,51.429,125.05
1,37.0,113.75
1,62.464,93.05
1,57.321,117.5
1,62.464,171.55
1,67.107,41.5
1,62.464,119.8
1,51.679,113.8
1,67.107,25.5
1,61.964,118.3
1,52.429,112.3
1,62.464,137.05
1,67.107,109.5
1,67.107,81.75
1,62.214,107.05
1,62.464,111.55
1,52.679,28.8
1,52.429,94.05
1,37.75,64.75
1,47.536,138.75
1,56.571,34.0
1,67.107,151.5
1,61.964,86.05
1,56.571,79.75
1,44.643,80.8
1,61.964,162.05
1,41.393,20.8
1,67.357,81.0
1,43.393,78.05
1,53.179,123.55
1,41.143,117.05
1,56.821,93.75
1,53.179,110.3
1,52.429,129.3
1,67.357,138.25
1,42.893,41.55
1,47.786,24.75
1,62.214,142.3
1,53.179,90.8
1,51.929,114.8
1,61.964,17.3
1,37.25,30.75
1,53.429,112.55
1,53.179,112.55
1,67.107,125.75
1,62.464,154.8
1,52.429,111.05
1,67.607,25.5
1,43.643,133.55
1,66.857,144.25
1,66.857,41.0
1,53.679,31.05
1,57.821,97.75
1,67.107,157.5
1,53.429,102.55
1,36.25,136.75
1,47.036,134.75
1,67.607,51.0
1,51.429,143.3
1,61.964,117.8
1,62.214,35.55
1,62.214,22.55
1,62.214,31.55
1,51.929,128.05
1,56.571,96.25
1,45.143,28.3
1,51.929,103.8
1,57.571,45.0
1,61.714,66.8
1,57.321,102.5
1,53.679,30.3
1,51.429,28.05
1,43.393,130.3
1,67.107,162.75
1,52.929,82.8
1,52.429,119.8
1,57.321,114.75
1,61.714,127.8
1,66.857,72.25
1,67.357,93.25
1,36.25,138.5
1,67.607,60.0
1,52.429,128.05
1,62.464,137.55
1,52.429,123.3
1,57.821,75.5
1,67.107,132.5
1,56.571,22.0
1,51.429,118.3
1,41.643,126.8
1,61.964,131.8
1,61.964,21.55
1,57.571,104.0
1,52.429,113.8
1,51.679,83.8
1,51.429,107.3
1,37.0,44.0
1,67.357,163.0
1,67.107,25.75
1,67.107,24.75
1,41.393,71.05
1,66.857,48.25
1,42.643,75.05
1,57.071,157.5
1,57.821,109.5
1,51.429,82.55
1,52.429,92.3
1,61.964,169.55
1,57.071,99.5
1,52.929,119.55
1,53.429,156.3
1,42.643,44.55
1,66.857,140.75
1,41.393,28.05
1,57.321,134.0
1,57.321,97.25
1,41.143,123.8
1,44.143,135.55
1,52.179,113.8
1,56.821,95.5
1,62.214,122.3
1,52.179,96.05
1,51.679,136.3
1,57.821,100.5
1,57.821,105.25
1,53.429,126.55
1,52.179,158.05
1,62.464,163.05
1,67.357,76.0
1,41.643,44.3
1,67.107,21.0
1,52.679,118.8
1,47.036,129.75
1,66.857,95.25
1,67.357,52.75
1,61.714,148.55
1,36.75,140.0
1,53.179,87.05
1,43.393,131.55
1,52.179,134.05
1,67.357,25.25
1,43.893,129.3
1,62.214,97.3
1,46.786,129.75
1,52.679,23.8
1,62.214,50.05
1,37.25,43.75
1,67.107,128.0
1,51.429,88.05
1,67.357,165.5
1,41.893,46.05
1,67.357,122.0
1,67.357,106.5
1,57.571,31.75
1,62.214,34.8
1,38.0,101.5
1,57.071,89.5
1,38.75,126.0
1,67.357,99.25
1,47.536,81.0
1,41.643,121.8
1,61.714,87.05
1,61.714,129.05
1,67.107,134.0
1,56.571,32.0
1,66.857,56.75
1,67.607,70.25
1,52.929,124.55
1,53.679,57.05
1,56.571,107.75
1,44.643,134.05
1,62.464,47.8
1,61.714,117.8
1,66.857,44.25
1,62.714,32.05
1,43.893,41.05
1,52.679,131.55
1,51.929,124.05
1,67.607,50.5
1,61.714,146.8
1,42.893,24.3
1,51.679,135.3
1,38.25,16.0
1,52.179,92.05
1,53.179,116.55
1,61.964,102.05
1,62.464,53.05
1,41.393,28.55
1,67.107,86.25
1,45.143,130.05
1,57.321,75.0
1,57.321,74.5
1,41.393,73.8
1,57.571,73.5
1,56.821,21.5
1,61.714,118.8
1,42.143,124.05
1,57.071,104.75
1,57.321,74.75
1,57.321,51.25
1,61.964,156.05
1,43.643,126.55
1,47.536,97.25
1,52.179,130.3
1,41.643,127.8
1,67.357,34.75
1,51.929,85.3
1,52.179,131.05
1,41.643,44.55
1,52.929,99.3
1,53.679,47.05
1,53.429,16.55
1,57.321,29.5
1,67.357,38.5
1,56.571,121.75
1,52.679,127.05
1,67.607,40.0
1,51.679,143.05
1,66.857,125.25
1,67.107,23.25
1,53.179,27.8
1,44.643,38.8
1,42.643,75.3
1,61.714,172.3
1,53.179,34.8
1,56.571,115.5
1,47.536,111.0
1,53.179,130.8
1,47.286,119.75
1,61.964,36.55
1,62.214,129.55
1,57.571,105.25
1,67.357,178.5
1,67.607,41.0
1,56.571,104.25
1,56.571,73.25
1,44.393,146.3
1,57.571,50.75
1,47.786,138.25
1,57.571,84.5
1,57.321,116.25
1,66.857,88.25
1,37.75,140.75
1,36.75,121.5
1,38.25,27.0
1,53.179,127.8
1,67.357,101.25
1,53.429,141.05
1,52.929,95.3
1,56.571,127.0
1,62.214,91.05
1,67.107,24.5
1,37.25,140.0
1,52.929,106.3
1,47.536,24.5
1,45.393,25.05
1,42.643,72.55
1,56.571,133.5
1,46.536,137.75
1,62.464,24.05
1,66.857,137.75
1,62.214,124.55
1,62.464,139.05
1,61.714,88.3
1,36.75,112.25
1,66.857,148.5
1,53.179,100.8
1,41.143,119.05
1,57.321,129.0
1,51.679,96.3
1,57.821,75.25
1,56.821,59.0
